회차,세트번호,예측번호,당첨번호,일치개수,일치번호,등수
594,1,1 6 14 23 34 38,2 8 13 25 28 37 +3,0,,0
594,2,3 9 15 23 28 44,2 8 13 25 28 37 +3,1,28,0
594,3,3 7 8 17 36 41,2 8 13 25 28 37 +3,1,8,0
594,4,2 9 15 23 29 36,2 8 13 25 28 37 +3,1,2,0
594,5,17 18 21 25 31 45,2 8 13 25 28 37 +3,1,25,0
594,6,6 13 16 31 39 43,2 8 13 25 28 37 +3,1,13,0
594,7,1 8 18 28 32 44,2 8 13 25 28 37 +3,2,8 28,0
594,8,2 23 25 28 36 39,2 8 13 25 28 37 +3,3,2 25 28,5
594,9,7 9 20 21 24 37,2 8 13 25 28 37 +3,1,37,0
594,10,10 18 19 22 24 30,2 8 13 25 28 37 +3,0,,0
595,1,4 13 18 29 36 40,8 24 28 35 38 40 +5,1,40,0
595,2,21 32 34 35 37 42,8 24 28 35 38 40 +5,1,35,0
595,3,18 19 24 33 40 44,8 24 28 35 38 40 +5,2,24 40,0
595,4,17 19 20 21 31 37,8 24 28 35 38 40 +5,0,,0
595,5,4 11 12 19 22 25,8 24 28 35 38 40 +5,0,,0
595,6,6 8 14 15 37 43,8 24 28 35 38 40 +5,1,8,0
595,7,4 5 22 24 26 41,8 24 28 35 38 40 +5,1,24,0
595,8,10 18 28 30 33 45,8 24 28 35 38 40 +5,1,28,0
595,9,10 25 34 39 40 41,8 24 28 35 38 40 +5,1,40,0
595,10,11 24 32 33 43 44,8 24 28 35 38 40 +5,1,24,0
596,1,9 21 28 37 44 45,3 4 12 14 25 43 +17,0,,0
596,2,5 6 14 21 22 36,3 4 12 14 25 43 +17,1,14,0
596,3,19 25 30 32 36 45,3 4 12 14 25 43 +17,1,25,0
596,4,13 14 18 26 33 35,3 4 12 14 25 43 +17,1,14,0
596,5,9 15 16 22 33 34,3 4 12 14 25 43 +17,0,,0
596,6,14 16 19 29 34 45,3 4 12 14 25 43 +17,1,14,0
596,7,3 9 19 22 35 44,3 4 12 14 25 43 +17,1,3,0
596,8,2 7 14 25 39 43,3 4 12 14 25 43 +17,3,14 25 43,5
596,9,13 16 17 20 32 35,3 4 12 14 25 43 +17,0,,0
596,10,8 24 33 38 39 44,3 4 12 14 25 43 +17,0,,0
597,1,4 9 15 21 30 43,8 10 23 24 35 43 +37,1,43,0
597,2,7 22 24 30 35 44,8 10 23 24 35 43 +37,2,24 35,0
597,3,1 7 16 24 28 43,8 10 23 24 35 43 +37,2,24 43,0
597,4,5 6 22 25 32 38,8 10 23 24 35 43 +37,0,,0
597,5,9 10 13 24 42 43,8 10 23 24 35 43 +37,3,10 24 43,5
597,6,2 14 15 26 28 41,8 10 23 24 35 43 +37,0,,0
597,7,10 21 25 31 39 45,8 10 23 24 35 43 +37,1,10,0
597,8,7 11 18 34 42 45,8 10 23 24 35 43 +37,0,,0
597,9,13 17 21 31 39 45,8 10 23 24 35 43 +37,0,,0
597,10,29 31 34 40 41 43,8 10 23 24 35 43 +37,1,43,0
598,1,6 19 29 32 38 39,4 12 24 33 38 45 +22,1,38,0
598,2,5 7 17 28 34 41,4 12 24 33 38 45 +22,0,,0
598,3,5 16 24 28 35 38,4 12 24 33 38 45 +22,2,24 38,0
598,4,3 12 28 30 37 45,4 12 24 33 38 45 +22,2,12 45,0
598,5,1 5 12 20 23 41,4 12 24 33 38 45 +22,1,12,0
598,6,7 9 21 29 35 37,4 12 24 33 38 45 +22,0,,0
598,7,11 16 19 35 40 45,4 12 24 33 38 45 +22,1,45,0
598,8,13 15 24 26 27 42,4 12 24 33 38 45 +22,1,24,0
598,9,13 15 28 35 41 45,4 12 24 33 38 45 +22,1,45,0
598,10,1 2 8 18 31 35,4 12 24 33 38 45 +22,0,,0
599,1,6 9 15 22 26 27,5 12 17 29 34 35 +27,0,,0
599,2,8 10 27 32 39 40,5 12 17 29 34 35 +27,0,,0
599,3,7 10 16 21 23 32,5 12 17 29 34 35 +27,0,,0
599,4,4 12 23 28 35 38,5 12 17 29 34 35 +27,2,12 35,0
599,5,4 7 16 29 33 45,5 12 17 29 34 35 +27,1,29,0
599,6,13 16 22 25 30 42,5 12 17 29 34 35 +27,0,,0
599,7,1 6 19 23 37 39,5 12 17 29 34 35 +27,0,,0
599,8,4 15 21 27 29 38,5 12 17 29 34 35 +27,1,29,0
599,9,2 18 21 26 32 33,5 12 17 29 34 35 +27,0,,0
599,10,1 2 12 20 35 38,5 12 17 29 34 35 +27,2,12 35,0
600,1,6 7 14 17 27 28,5 11 14 27 29 36 +44,2,14 27,0
600,2,5 15 23 33 42 44,5 11 14 27 29 36 +44,1,5,0
600,3,2 3 17 19 22 36,5 11 14 27 29 36 +44,1,36,0
600,4,4 13 18 27 29 35,5 11 14 27 29 36 +44,2,27 29,0
600,5,15 16 23 24 25 39,5 11 14 27 29 36 +44,0,,0
600,6,20 23 30 33 42 43,5 11 14 27 29 36 +44,0,,0
600,7,2 3 4 8 26 37,5 11 14 27 29 36 +44,0,,0
600,8,1 2 5 8 19 27,5 11 14 27 29 36 +44,2,5 27,0
600,9,2 21 37 38 43 44,5 11 14 27 29 36 +44,0,,0
600,10,14 22 29 31 33 42,5 11 14 27 29 36 +44,2,14 29,0
601,1,17 23 28 31 39 45,2 16 19 31 34 35 +37,1,31,0
601,2,12 13 21 24 33 39,2 16 19 31 34 35 +37,0,,0
601,3,8 13 16 22 40 41,2 16 19 31 34 35 +37,1,16,0
601,4,12 16 20 26 30 45,2 16 19 31 34 35 +37,1,16,0
601,5,8 22 23 32 43 45,2 16 19 31 34 35 +37,0,,0
601,6,9 17 31 37 39 43,2 16 19 31 34 35 +37,1,31,0
601,7,6 15 31 32 35 36,2 16 19 31 34 35 +37,2,31 35,0
601,8,7 10 26 32 35 39,2 16 19 31 34 35 +37,1,35,0
601,9,4 16 33 37 38 40,2 16 19 31 34 35 +37,1,16,0
601,10,10 16 18 22 29 43,2 16 19 31 34 35 +37,1,16,0
602,1,3 7 14 17 31 38,13 14 22 27 30 38 +2,2,14 38,0
602,2,7 8 18 20 23 33,13 14 22 27 30 38 +2,0,,0
602,3,7 10 12 13 36 38,13 14 22 27 30 38 +2,2,13 38,0
602,4,16 23 33 36 39 43,13 14 22 27 30 38 +2,0,,0
602,5,11 23 26 29 37 40,13 14 22 27 30 38 +2,0,,0
602,6,13 16 22 27 30 40,13 14 22 27 30 38 +2,4,13 22 27 30,4
602,7,1 10 16 18 22 28,13 14 22 27 30 38 +2,1,22,0
602,8,3 9 18 22 25 34,13 14 22 27 30 38 +2,1,22,0
602,9,3 31 32 33 39 41,13 14 22 27 30 38 +2,0,,0
602,10,1 11 13 22 37 44,13 14 22 27 30 38 +2,2,13 22,0
603,1,9 10 11 18 23 43,2 19 25 26 27 43 +28,1,43,0
603,2,7 9 10 11 17 31,2 19 25 26 27 43 +28,0,,0
603,3,7 22 24 26 41 45,2 19 25 26 27 43 +28,1,26,0
603,4,1 3 11 29 31 42,2 19 25 26 27 43 +28,0,,0
603,5,10 12 13 15 19 22,2 19 25 26 27 43 +28,1,19,0
603,6,3 4 12 27 29 43,2 19 25 26 27 43 +28,2,27 43,0
603,7,6 7 9 19 20 32,2 19 25 26 27 43 +28,1,19,0
603,8,2 17 27 29 31 36,2 19 25 26 27 43 +28,2,2 27,0
603,9,3 19 20 30 36 45,2 19 25 26 27 43 +28,1,19,0
603,10,3 6 20 25 26 29,2 19 25 26 27 43 +28,2,25 26,0
604,1,1 14 19 28 41 42,2 6 18 21 33 34 +30,0,,0
604,2,3 10 18 39 40 41,2 6 18 21 33 34 +30,1,18,0
604,3,10 15 24 25 37 39,2 6 18 21 33 34 +30,0,,0
604,4,5 17 33 35 41 44,2 6 18 21 33 34 +30,1,33,0
604,5,6 18 26 31 43 44,2 6 18 21 33 34 +30,2,6 18,0
604,6,19 22 28 31 36 43,2 6 18 21 33 34 +30,0,,0
604,7,1 4 6 9 23 39,2 6 18 21 33 34 +30,1,6,0
604,8,6 23 26 29 41 42,2 6 18 21 33 34 +30,1,6,0
604,9,11 25 30 31 34 42,2 6 18 21 33 34 +30,1,34,0
604,10,9 12 19 35 43 45,2 6 18 21 33 34 +30,0,,0
605,1,11 14 25 29 37 42,1 2 7 9 10 38 +42,0,,0
605,2,6 11 12 22 24 38,1 2 7 9 10 38 +42,1,38,0
605,3,6 7 11 17 24 44,1 2 7 9 10 38 +42,1,7,0
605,4,3 11 18 22 35 36,1 2 7 9 10 38 +42,0,,0
605,5,2 6 15 28 29 38,1 2 7 9 10 38 +42,2,2 38,0
605,6,10 12 31 33 35 37,1 2 7 9 10 38 +42,1,10,0
605,7,2 11 18 19 28 30,1 2 7 9 10 38 +42,1,2,0
605,8,8 13 30 39 42 45,1 2 7 9 10 38 +42,0,,0
605,9,3 11 21 25 31 33,1 2 7 9 10 38 +42,0,,0
605,10,4 7 16 24 32 44,1 2 7 9 10 38 +42,1,7,0
606,1,1 4 6 8 15 45,1 5 6 14 20 39 +22,2,1 6,0
606,2,3 10 12 15 17 20,1 5 6 14 20 39 +22,1,20,0
606,3,11 16 25 26 32 41,1 5 6 14 20 39 +22,0,,0
606,4,4 19 20 28 29 30,1 5 6 14 20 39 +22,1,20,0
606,5,12 17 18 20 39 44,1 5 6 14 20 39 +22,2,20 39,0
606,6,5 9 14 16 38 40,1 5 6 14 20 39 +22,2,5 14,0
606,7,1 3 10 14 31 32,1 5 6 14 20 39 +22,2,1 14,0
606,8,10 11 16 25 26 36,1 5 6 14 20 39 +22,0,,0
606,9,22 23 26 29 32 37,1 5 6 14 20 39 +22,0,,0
606,10,3 5 11 21 29 45,1 5 6 14 20 39 +22,1,5,0
607,1,5 11 16 26 36 39,8 14 23 36 38 39 +13,2,36 39,0
607,2,3 16 24 31 42 44,8 14 23 36 38 39 +13,0,,0
607,3,14 23 25 40 41 44,8 14 23 36 38 39 +13,2,14 23,0
607,4,6 7 9 10 44 45,8 14 23 36 38 39 +13,0,,0
607,5,11 13 17 22 33 39,8 14 23 36 38 39 +13,1,39,0
607,6,1 12 23 27 32 44,8 14 23 36 38 39 +13,1,23,0
607,7,5 12 27 32 39 42,8 14 23 36 38 39 +13,1,39,0
607,8,6 18 22 25 26 31,8 14 23 36 38 39 +13,0,,0
607,9,13 17 34 35 42 43,8 14 23 36 38 39 +13,0,,0
607,10,8 12 13 14 35 37,8 14 23 36 38 39 +13,2,8 14,0
608,1,16 18 23 27 42 43,4 8 18 19 39 44 +41,1,18,0
608,2,8 13 18 25 34 36,4 8 18 19 39 44 +41,2,8 18,0
608,3,7 12 34 41 42 45,4 8 18 19 39 44 +41,0,,0
608,4,10 18 24 29 42 44,4 8 18 19 39 44 +41,2,18 44,0
608,5,18 20 27 30 44 45,4 8 18 19 39 44 +41,2,18 44,0
608,6,11 21 23 31 34 44,4 8 18 19 39 44 +41,1,44,0
608,7,7 13 25 27 39 45,4 8 18 19 39 44 +41,1,39,0
608,8,1 11 31 32 37 40,4 8 18 19 39 44 +41,0,,0
608,9,5 15 32 34 41 45,4 8 18 19 39 44 +41,0,,0
608,10,16 19 29 30 37 43,4 8 18 19 39 44 +41,1,19,0
609,1,4 6 15 23 24 41,4 8 27 34 39 40 +13,1,4,0
609,2,18 26 29 34 36 45,4 8 27 34 39 40 +13,1,34,0
609,3,12 17 20 24 34 40,4 8 27 34 39 40 +13,2,34 40,0
609,4,5 6 9 18 39 42,4 8 27 34 39 40 +13,1,39,0
609,5,25 29 30 37 41 45,4 8 27 34 39 40 +13,0,,0
609,6,2 9 17 25 37 40,4 8 27 34 39 40 +13,1,40,0
609,7,9 13 16 20 23 31,4 8 27 34 39 40 +13,0,,0
609,8,4 6 15 16 19 21,4 8 27 34 39 40 +13,1,4,0
609,9,2 11 12 13 16 18,4 8 27 34 39 40 +13,0,,0
609,10,4 24 32 43 44 45,4 8 27 34 39 40 +13,1,4,0
610,1,3 10 24 27 37 45,14 18 20 23 28 36 +33,0,,0
610,2,1 2 4 10 39 44,14 18 20 23 28 36 +33,0,,0
610,3,11 12 23 30 42 44,14 18 20 23 28 36 +33,1,23,0
610,4,6 11 33 36 38 42,14 18 20 23 28 36 +33,1,36,0
610,5,10 16 18 25 34 37,14 18 20 23 28 36 +33,1,18,0
610,6,1 2 10 11 26 45,14 18 20 23 28 36 +33,0,,0
610,7,2 4 22 34 42 44,14 18 20 23 28 36 +33,0,,0
610,8,1 23 24 34 41 43,14 18 20 23 28 36 +33,1,23,0
610,9,10 11 18 20 21 41,14 18 20 23 28 36 +33,2,18 20,0
610,10,9 11 16 17 23 31,14 18 20 23 28 36 +33,1,23,0
611,1,2 25 31 36 37 42,2 22 27 33 36 37 +14,3,2 36 37,5
611,2,5 8 20 39 44 45,2 22 27 33 36 37 +14,0,,0
611,3,18 19 20 27 35 41,2 22 27 33 36 37 +14,1,27,0
611,4,5 17 25 29 30 39,2 22 27 33 36 37 +14,0,,0
611,5,8 15 17 34 36 42,2 22 27 33 36 37 +14,1,36,0
611,6,3 11 20 25 37 42,2 22 27 33 36 37 +14,1,37,0
611,7,3 6 17 18 30 40,2 22 27 33 36 37 +14,0,,0
611,8,3 10 15 22 24 42,2 22 27 33 36 37 +14,1,22,0
611,9,3 5 20 23 32 45,2 22 27 33 36 37 +14,0,,0
611,10,4 19 20 23 40 42,2 22 27 33 36 37 +14,0,,0
612,1,3 5 37 40 41 44,6 9 18 19 25 33 +40,0,,0
612,2,7 8 14 21 41 45,6 9 18 19 25 33 +40,0,,0
612,3,18 30 31 34 43 45,6 9 18 19 25 33 +40,1,18,0
612,4,2 15 21 23 33 45,6 9 18 19 25 33 +40,1,33,0
612,5,2 10 18 41 42 44,6 9 18 19 25 33 +40,1,18,0
612,6,1 10 14 27 36 38,6 9 18 19 25 33 +40,0,,0
612,7,7 18 20 22 27 37,6 9 18 19 25 33 +40,1,18,0
612,8,1 4 7 12 14 17,6 9 18 19 25 33 +40,0,,0
612,9,5 9 10 15 33 44,6 9 18 19 25 33 +40,2,9 33,0
612,10,7 12 14 40 43 45,6 9 18 19 25 33 +40,0,,0
613,1,6 7 14 28 40 43,7 8 11 16 41 44 +35,1,7,0
613,2,8 12 13 20 27 30,7 8 11 16 41 44 +35,1,8,0
613,3,1 7 16 20 22 39,7 8 11 16 41 44 +35,2,7 16,0
613,4,10 27 31 35 37 44,7 8 11 16 41 44 +35,1,44,0
613,5,6 7 9 12 26 42,7 8 11 16 41 44 +35,1,7,0
613,6,1 13 15 37 42 45,7 8 11 16 41 44 +35,0,,0
613,7,11 27 28 32 34 41,7 8 11 16 41 44 +35,2,11 41,0
613,8,2 6 25 33 36 42,7 8 11 16 41 44 +35,0,,0
613,9,9 14 18 37 38 45,7 8 11 16 41 44 +35,0,,0
613,10,15 17 25 29 33 44,7 8 11 16 41 44 +35,1,44,0
614,1,1 13 16 23 35 40,8 21 25 39 40 44 +18,1,40,0
614,2,12 20 21 24 34 38,8 21 25 39 40 44 +18,1,21,0
614,3,6 21 23 28 39 41,8 21 25 39 40 44 +18,2,21 39,0
614,4,12 16 19 21 34 37,8 21 25 39 40 44 +18,1,21,0
614,5,14 19 21 24 30 35,8 21 25 39 40 44 +18,1,21,0
614,6,3 5 8 10 20 37,8 21 25 39 40 44 +18,1,8,0
614,7,1 3 8 11 22 24,8 21 25 39 40 44 +18,1,8,0
614,8,16 22 23 28 30 38,8 21 25 39 40 44 +18,0,,0
614,9,1 2 16 27 29 44,8 21 25 39 40 44 +18,1,44,0
614,10,2 5 9 14 34 39,8 21 25 39 40 44 +18,1,39,0
615,1,1 2 9 18 22 34,10 17 18 19 23 27 +35,1,18,0
615,2,9 10 12 13 17 39,10 17 18 19 23 27 +35,2,10 17,0
615,3,16 20 23 25 28 39,10 17 18 19 23 27 +35,1,23,0
615,4,3 4 7 12 25 36,10 17 18 19 23 27 +35,0,,0
615,5,11 18 19 26 39 43,10 17 18 19 23 27 +35,2,18 19,0
615,6,2 23 24 26 27 32,10 17 18 19 23 27 +35,2,23 27,0
615,7,7 19 26 29 38 43,10 17 18 19 23 27 +35,1,19,0
615,8,7 8 10 25 32 45,10 17 18 19 23 27 +35,1,10,0
615,9,1 3 6 11 27 44,10 17 18 19 23 27 +35,1,27,0
615,10,4 7 13 25 30 41,10 17 18 19 23 27 +35,0,,0
616,1,4 17 25 31 42 44,5 13 18 23 40 45 +3,0,,0
616,2,1 14 21 23 38 40,5 13 18 23 40 45 +3,2,23 40,0
616,3,19 20 23 24 25 30,5 13 18 23 40 45 +3,1,23,0
616,4,3 10 22 34 39 41,5 13 18 23 40 45 +3,0,,0
616,5,1 17 24 27 38 39,5 13 18 23 40 45 +3,0,,0
616,6,1 2 15 18 25 34,5 13 18 23 40 45 +3,1,18,0
616,7,2 22 25 26 28 44,5 13 18 23 40 45 +3,0,,0
616,8,6 10 18 22 39 42,5 13 18 23 40 45 +3,1,18,0
616,9,3 18 19 20 26 43,5 13 18 23 40 45 +3,1,18,0
616,10,12 25 37 39 40 41,5 13 18 23 40 45 +3,1,40,0
617,1,1 2 22 31 39 44,4 5 11 12 24 27 +28,0,,0
617,2,9 15 24 28 37 41,4 5 11 12 24 27 +28,1,24,0
617,3,8 12 26 30 32 45,4 5 11 12 24 27 +28,1,12,0
617,4,8 10 17 23 33 38,4 5 11 12 24 27 +28,0,,0
617,5,1 25 33 34 42 43,4 5 11 12 24 27 +28,0,,0
617,6,8 15 19 28 36 42,4 5 11 12 24 27 +28,0,,0
617,7,21 26 32 35 36 44,4 5 11 12 24 27 +28,0,,0
617,8,4 10 15 28 36 37,4 5 11 12 24 27 +28,1,4,0
617,9,1 9 32 35 40 44,4 5 11 12 24 27 +28,0,,0
617,10,5 31 33 39 44 45,4 5 11 12 24 27 +28,1,5,0
618,1,1 10 21 25 34 39,8 16 25 30 42 43 +15,1,25,0
618,2,4 16 28 29 43 45,8 16 25 30 42 43 +15,2,16 43,0
618,3,1 18 23 29 35 45,8 16 25 30 42 43 +15,0,,0
618,4,11 15 19 22 28 37,8 16 25 30 42 43 +15,0,,0
618,5,1 6 7 16 30 34,8 16 25 30 42 43 +15,2,16 30,0
618,6,18 19 22 25 27 43,8 16 25 30 42 43 +15,2,25 43,0
618,7,1 6 9 24 25 39,8 16 25 30 42 43 +15,1,25,0
618,8,3 14 25 33 36 39,8 16 25 30 42 43 +15,1,25,0
618,9,9 19 22 24 25 30,8 16 25 30 42 43 +15,2,25 30,0
618,10,1 4 25 37 42 44,8 16 25 30 42 43 +15,2,25 42,0
619,1,5 13 21 23 34 38,6 8 13 30 35 40 +21,1,13,0
619,2,5 21 24 26 33 35,6 8 13 30 35 40 +21,1,35,0
619,3,2 8 11 21 24 25,6 8 13 30 35 40 +21,1,8,0
619,4,5 9 29 30 32 33,6 8 13 30 35 40 +21,1,30,0
619,5,3 8 27 30 31 44,6 8 13 30 35 40 +21,2,8 30,0
619,6,12 14 20 21 29 37,6 8 13 30 35 40 +21,0,,0
619,7,2 7 9 17 18 20,6 8 13 30 35 40 +21,0,,0
619,8,2 19 21 26 29 35,6 8 13 30 35 40 +21,1,35,0
619,9,18 26 41 42 44 45,6 8 13 30 35 40 +21,0,,0
619,10,10 15 20 24 31 44,6 8 13 30 35 40 +21,0,,0
620,1,8 9 26 32 38 42,2 16 17 32 39 45 +40,1,32,0
620,2,1 2 18 24 37 42,2 16 17 32 39 45 +40,1,2,0
620,3,13 21 25 29 36 42,2 16 17 32 39 45 +40,0,,0
620,4,2 5 17 20 24 38,2 16 17 32 39 45 +40,2,2 17,0
620,5,5 19 22 33 39 41,2 16 17 32 39 45 +40,1,39,0
620,6,3 12 25 26 31 42,2 16 17 32 39 45 +40,0,,0
620,7,26 37 38 41 43 44,2 16 17 32 39 45 +40,0,,0
620,8,10 19 21 25 36 40,2 16 17 32 39 45 +40,0,,0
620,9,8 14 22 29 30 31,2 16 17 32 39 45 +40,0,,0
620,10,4 6 10 15 19 20,2 16 17 32 39 45 +40,0,,0
621,1,1 2 16 33 38 39,1 2 6 16 19 42 +9,3,1 2 16,5
621,2,18 19 21 33 40 42,1 2 6 16 19 42 +9,2,19 42,0
621,3,14 16 28 30 33 45,1 2 6 16 19 42 +9,1,16,0
621,4,1 4 11 15 21 26,1 2 6 16 19 42 +9,1,1,0
621,5,2 5 11 19 20 28,1 2 6 16 19 42 +9,2,2 19,0
621,6,5 6 16 27 28 34,1 2 6 16 19 42 +9,2,6 16,0
621,7,1 7 17 18 36 38,1 2 6 16 19 42 +9,1,1,0
621,8,11 31 37 39 40 44,1 2 6 16 19 42 +9,0,,0
621,9,14 23 32 34 42 44,1 2 6 16 19 42 +9,1,42,0
621,10,1 19 21 25 27 41,1 2 6 16 19 42 +9,2,1 19,0
622,1,5 20 27 28 31 38,9 15 16 21 28 34 +24,1,28,0
622,2,1 18 26 27 33 44,9 15 16 21 28 34 +24,0,,0
622,3,3 5 12 15 26 27,9 15 16 21 28 34 +24,1,15,0
622,4,3 5 8 15 27 40,9 15 16 21 28 34 +24,1,15,0
622,5,2 13 24 27 33 40,9 15 16 21 28 34 +24,0,,0
622,6,5 11 19 32 37 44,9 15 16 21 28 34 +24,0,,0
622,7,6 10 14 23 26 34,9 15 16 21 28 34 +24,1,34,0
622,8,4 6 8 18 28 41,9 15 16 21 28 34 +24,1,28,0
622,9,2 7 16 22 35 39,9 15 16 21 28 34 +24,1,16,0
622,10,5 8 9 21 29 42,9 15 16 21 28 34 +24,2,9 21,0
623,1,1 4 10 21 28 40,7 13 30 39 41 45 +25,0,,0
623,2,1 21 28 39 40 43,7 13 30 39 41 45 +25,1,39,0
623,3,4 8 9 10 11 17,7 13 30 39 41 45 +25,0,,0
623,4,5 9 17 32 36 40,7 13 30 39 41 45 +25,0,,0
623,5,1 16 20 26 41 43,7 13 30 39 41 45 +25,1,41,0
623,6,4 6 11 17 28 30,7 13 30 39 41 45 +25,1,30,0
623,7,4 6 18 23 26 32,7 13 30 39 41 45 +25,0,,0
623,8,3 5 16 26 33 41,7 13 30 39 41 45 +25,1,41,0
623,9,9 10 19 23 33 40,7 13 30 39 41 45 +25,0,,0
623,10,7 14 15 34 35 42,7 13 30 39 41 45 +25,1,7,0
624,1,2 7 13 18 25 42,1 7 19 26 27 35 +16,1,7,0
624,2,1 6 12 14 36 45,1 7 19 26 27 35 +16,1,1,0
624,3,5 8 13 35 36 40,1 7 19 26 27 35 +16,1,35,0
624,4,1 4 7 10 33 39,1 7 19 26 27 35 +16,2,1 7,0
624,5,16 23 24 29 33 34,1 7 19 26 27 35 +16,0,,0
624,6,18 19 24 29 35 44,1 7 19 26 27 35 +16,2,19 35,0
624,7,3 9 27 30 32 34,1 7 19 26 27 35 +16,1,27,0
624,8,9 12 24 25 32 34,1 7 19 26 27 35 +16,0,,0
624,9,21 23 31 36 41 45,1 7 19 26 27 35 +16,0,,0
624,10,3 22 30 32 39 40,1 7 19 26 27 35 +16,0,,0
625,1,1 21 26 28 30 43,3 6 7 20 21 39 +13,1,21,0
625,2,18 26 29 30 34 44,3 6 7 20 21 39 +13,0,,0
625,3,3 15 18 22 29 43,3 6 7 20 21 39 +13,1,3,0
625,4,17 18 19 29 33 44,3 6 7 20 21 39 +13,0,,0
625,5,2 8 9 18 28 43,3 6 7 20 21 39 +13,0,,0
625,6,1 13 22 25 35 39,3 6 7 20 21 39 +13,1,39,0
625,7,17 22 23 36 38 45,3 6 7 20 21 39 +13,0,,0
625,8,10 13 24 26 32 33,3 6 7 20 21 39 +13,0,,0
625,9,5 9 13 26 29 37,3 6 7 20 21 39 +13,0,,0
625,10,24 27 37 39 41 45,3 6 7 20 21 39 +13,1,39,0
626,1,12 15 22 36 43 45,13 14 26 33 40 43 +15,1,43,0
626,2,12 14 26 30 35 38,13 14 26 33 40 43 +15,2,14 26,0
626,3,5 21 28 30 31 37,13 14 26 33 40 43 +15,0,,0
626,4,5 16 20 21 27 42,13 14 26 33 40 43 +15,0,,0
626,5,9 11 12 15 24 31,13 14 26 33 40 43 +15,0,,0
626,6,7 8 15 22 28 35,13 14 26 33 40 43 +15,0,,0
626,7,2 11 30 32 40 42,13 14 26 33 40 43 +15,1,40,0
626,8,6 22 25 27 34 43,13 14 26 33 40 43 +15,1,43,0
626,9,6 7 33 36 38 40,13 14 26 33 40 43 +15,2,33 40,0
626,10,5 6 13 24 28 29,13 14 26 33 40 43 +15,1,13,0
627,1,11 12 18 20 35 41,2 9 22 25 31 45 +12,0,,0
627,2,1 8 14 33 36 42,2 9 22 25 31 45 +12,0,,0
627,3,2 10 22 35 40 42,2 9 22 25 31 45 +12,2,2 22,0
627,4,5 10 17 31 36 37,2 9 22 25 31 45 +12,1,31,0
627,5,11 19 30 39 41 42,2 9 22 25 31 45 +12,0,,0
627,6,3 8 14 21 24 29,2 9 22 25 31 45 +12,0,,0
627,7,2 4 9 25 41 44,2 9 22 25 31 45 +12,3,2 9 25,5
627,8,2 17 23 34 36 43,2 9 22 25 31 45 +12,1,2,0
627,9,14 18 33 35 36 37,2 9 22 25 31 45 +12,0,,0
627,10,2 4 8 10 19 31,2 9 22 25 31 45 +12,2,2 31,0
628,1,4 9 13 24 25 44,1 7 12 15 23 42 +11,0,,0
628,2,9 18 22 28 36 45,1 7 12 15 23 42 +11,0,,0
628,3,1 6 10 15 18 35,1 7 12 15 23 42 +11,2,1 15,0
628,4,2 20 23 28 39 43,1 7 12 15 23 42 +11,1,23,0
628,5,3 11 13 22 34 38,1 7 12 15 23 42 +11,0,,0
628,6,14 21 30 31 34 42,1 7 12 15 23 42 +11,1,42,0
628,7,12 14 20 22 31 37,1 7 12 15 23 42 +11,1,12,0
628,8,4 5 8 11 25 36,1 7 12 15 23 42 +11,0,,0
628,9,5 10 29 38 39 44,1 7 12 15 23 42 +11,0,,0
628,10,5 11 14 26 40 45,1 7 12 15 23 42 +11,0,,0
629,1,10 22 29 38 40 43,19 28 31 38 43 44 +1,2,38 43,0
629,2,18 21 38 39 43 45,19 28 31 38 43 44 +1,2,38 43,0
629,3,3 4 18 31 37 42,19 28 31 38 43 44 +1,1,31,0
629,4,3 18 21 22 24 30,19 28 31 38 43 44 +1,0,,0
629,5,9 37 38 40 41 42,19 28 31 38 43 44 +1,1,38,0
629,6,13 14 21 24 36 39,19 28 31 38 43 44 +1,0,,0
629,7,7 9 12 14 33 45,19 28 31 38 43 44 +1,0,,0
629,8,1 3 7 15 32 39,19 28 31 38 43 44 +1,0,,0
629,9,1 15 21 23 24 41,19 28 31 38 43 44 +1,0,,0
629,10,17 19 23 25 38 42,19 28 31 38 43 44 +1,2,19 38,0
630,1,3 12 19 27 28 29,8 17 21 24 27 31 +15,1,27,0
630,2,5 6 13 16 23 44,8 17 21 24 27 31 +15,0,,0
630,3,3 8 12 18 28 35,8 17 21 24 27 31 +15,1,8,0
630,4,1 9 19 32 42 44,8 17 21 24 27 31 +15,0,,0
630,5,1 8 17 25 32 37,8 17 21 24 27 31 +15,2,8 17,0
630,6,7 21 22 26 35 38,8 17 21 24 27 31 +15,1,21,0
630,7,8 11 17 28 35 37,8 17 21 24 27 31 +15,2,8 17,0
630,8,2 17 24 30 36 44,8 17 21 24 27 31 +15,2,17 24,0
630,9,6 23 25 30 37 41,8 17 21 24 27 31 +15,0,,0
630,10,2 21 26 34 39 41,8 17 21 24 27 31 +15,1,21,0
631,1,1 8 22 23 38 44,1 2 4 23 31 34 +8,2,1 23,0
631,2,10 13 17 20 28 36,1 2 4 23 31 34 +8,0,,0
631,3,4 7 28 32 35 42,1 2 4 23 31 34 +8,1,4,0
631,4,15 18 24 27 30 35,1 2 4 23 31 34 +8,0,,0
631,5,10 14 15 22 23 28,1 2 4 23 31 34 +8,1,23,0
631,6,4 11 12 13 15 21,1 2 4 23 31 34 +8,1,4,0
